Country,NUTS_ID,Region_Name,Sector_ID,Sector_Name,Exposure_Index,Energy_Index,Labor_Index,Sup_Ch_Index,Tech_Index,Finance_Index,Inst_Index,Vulnerability_Index,Risk_Index,Manuf_Share
FR,FRK2,Rhône-Alpes,C23,"Cement, Ceramics, Glass, and Lime",0.1965346236232655,0.4924895316199374,0.2942603160297768,0.09556021531819632,0.5530386981340322,0.712713781267294,0.3949260653931711,0.33409967617922043,0.3254433366445973,0.1155596418886289
FR,FRL0,Provence-Alpes-Côte d’Azur,C23,"Cement, Ceramics, Glass, and Lime",0.09594414508013989,0.3285107217188495,0.3411212750398147,0.2979963910816993,0.5520702260993174,0.8712548652479162,0.4169077100363825,0.43655039686615293,0.3265953488959648,0.05324306252089602
FR,FRM0,Corse,C23,"Cement, Ceramics, Glass, and Lime",0.01469222351475384,0.09023309101754577,0.314047774828041,0.4804643726372377,0.9554509130059136,0.9865854795109725,0.4451877443961923,0.6160639497135135,0.3874468909670027,0.002906868754411382
FR,FR10,Ile de France,C24,Basic Metals,0.06565094200392933,0.1931114798958729,0.2493656014189316,0.2284334928883981,0.3916063555704883,0.728014763500356,0.48685107781528,0.23136533789603822,0.1807681813354415,0.03949202415982654
FR,FRB0,Centre — Val de Loire,C24,Basic Metals,0.04737342673793295,0.1583989763521804,0.2893831735932334,0.2065717630227817,0.7200278488487436,0.9196411361654735,0.3543427832649508,0.3748587349796493,0.25831197336268064,0.02652160446027567
FR,FRC1,Bourgogne,C24,Basic Metals,0.08974816362327785,0.2322508730594499,0.3315528633678787,0.2599350406475147,0.7255642172861284,0.9381652154452083,0.3948798090992555,0.46536134188900397,0.34060036172667696,0.05659232873883641
FR,FRC2,Franche-Comté,C24,Basic Metals,0.0318057122427161,0.1231895362591928,0.2520409445368285,0.3862855108944629,0.7255642172861284,0.9503043597140344,0.39783647025547,0.44713298078802194,0.29342923969426593,0.01547416240772288
FR,FRD1,Basse-Normandie,C24,Basic Metals,0.08820230412316869,0.2299089826900855,0.3120567467854657,0.4251890616789456,0.7594452879063918,0.9378780929486422,0.3455524003080866,0.5147479924212852,0.37022724528463385,0.05549532806773011
FR,FRD2,Haute-Normandie,C24,Basic Metals,0.03717075403721257,0.1361097637836279,0.355643732011275,0.4109014744439365,0.7594452879063918,0.9174702712414738,0.3892360878705787,0.49880287691634306,0.32874988193528315,0.01928140003097414
FR,FRE1,Nord-Pas de Calais,C24,Basic Metals,0.2003953306663845,0.3663967383193754,0.4483454840671592,0.311921201430319,0.7462209527390965,0.8700820245257626,0.427063732048703,0.5766346181505779,0.47803143238971224,0.1351117650095504
FR,FRE2,Picardie,C24,Basic Metals,0.06474161288621809,0.1915063076861831,0.4403326070227148,0.2976336141953099,0.7462209527390965,0.9324250256648046,0.4408912764684729,0.5298248579984745,0.3650353029853327,0.03884672964741108
FR,FRF1,Alsace,C24,Basic Metals,0.05704868855038079,0.1774580279843586,0.2643498865143877,0.4150328249697223,0.7005766005898492,0.9154416073314364,0.3521499156976898,0.4431829880378114,0.3066155756817699,0.03338753807237623
